symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DGS1,-4,0.1499999999999997,0.1349999999999998,0.1200000000000001,0.08307800000000001,0.05000000000000048,0.04999999999999982,0.040000000000000036,5000,0.08000000000000007
DGS1,-3,0.16000000000000014,0.13999999999999968,0.12500000000000022,0.08674400000000003,0.050000000000000266,0.04999999999999982,0.040000000000000036,5000,0.07000000000000028
DGS1,-2,0.16999999999999993,0.14000000000000012,0.135,0.09181000000000004,0.05999999999999961,0.05000000000000071,0.04999999999999982,5000,0.10000000000000007
DGS1,-1,0.17999999999999972,0.16000000000000014,0.14500000000000002,0.09728100000000003,0.05999999999999961,0.050000000000000704,0.04499999999999993,5000,0.10999999999999945
DGS1,0,0.1900000000000004,0.16000000000000014,0.1499999999999999,0.09853500000000004,0.05999999999999961,0.050000000000000266,0.04499999999999993,5000,0.1200000000000001
DGS1,1,0.19999999999999996,0.16500000000000004,0.15500000000000025,0.10216000000000003,0.0600000000000005,0.05999999999999961,0.04999999999999982,5000,0.1200000000000001
DGS1,2,0.20999999999999996,0.17000000000000082,0.16000000000000014,0.10689600000000003,0.06500000000000017,0.05999999999999983,0.04999999999999982,5000,0.11000000000000032
DGS1,3,0.21999999999999975,0.18000000000000016,0.16999999999999993,0.11397099999999999,0.07000000000000028,0.06499999999999995,0.054999999999999716,5000,0.10000000000000052
DGS1,4,0.2250000000000001,0.1900000000000004,0.17499999999999982,0.12139500000000002,0.07499999999999973,0.06500000000000017,0.05000000000000071,5000,0.08999999999999986
DGS1,5,0.23000000000000043,0.20000000000000018,0.18000000000000016,0.126411,0.08000000000000007,0.07000000000000028,0.05000000000000071,5000,0.1200000000000001
DGS1,6,0.23999999999999932,0.2000000000000004,0.18499999999999983,0.13161299999999998,0.08499999999999996,0.07500000000000018,0.0600000000000005,5000,0.14000000000000012
DGS1,7,0.23000000000000043,0.20999999999999996,0.19500000000000006,0.13535300000000003,0.08999999999999986,0.07499999999999996,0.05999999999999983,5000,0.1499999999999997
DGS1,8,0.250025000000001,0.21499999999999986,0.20000000000000018,0.143341,0.08499999999999996,0.08000000000000007,0.0600000000000005,5000,0.15000000000000036
DGS1,9,0.2600000000000007,0.2250000000000001,0.20999999999999977,0.145721,0.09000000000000008,0.08487499999999981,0.07000000000000028,5000,0.17999999999999972
DGS1,10,0.26502500000000084,0.22999999999999998,0.21499999999999986,0.14957,0.09474999999999989,0.08499999999999996,0.07499999999999973,5000,0.18999999999999995
DGS1,11,0.2749999999999999,0.23500000000000032,0.22499999999999964,0.15486100000000003,0.09999999999999964,0.08999999999999986,0.07500000000000018,5000,0.16000000000000014
DGS1,12,0.2799999999999998,0.2450000000000001,0.22999999999999998,0.15898500000000002,0.10499999999999976,0.0950000000000002,0.07500000000000018,5000,0.16999999999999993
DGS1,13,0.30000000000000027,0.25,0.23000000000000043,0.161116,0.10499999999999998,0.09499999999999997,0.08000000000000007,5000,0.16000000000000014
DGS1,14,0.2999999999999998,0.25,0.22999999999999998,0.16343300000000002,0.10499999999999976,0.0950000000000002,0.08000000000000007,5000,0.14000000000000057
